contestant,season,actual_placement,rule,sample_id,posterior_placement
Bristol Palin,11,3,rank_save,415,6
Bristol Palin,11,3,rank_save,416,7
Bristol Palin,11,3,rank_save,417,6
Bristol Palin,11,3,rank_save,418,7
Bristol Palin,11,3,rank_save,419,5
Bristol Palin,11,3,rank_save,420,7
Bristol Palin,11,3,rank_save,421,6
Bristol Palin,11,3,rank_save,422,5
Bristol Palin,11,3,rank_save,423,6
Bristol Palin,11,3,rank_save,424,4
Bristol Palin,11,3,rank_save,425,6
Bristol Palin,11,3,rank_save,426,6
Bristol Palin,11,3,rank_save,427,6
Bristol Palin,11,3,rank_save,428,6
Bristol Palin,11,3,rank_save,429,6
Bristol Palin,11,3,rank_save,430,7
Bristol Palin,11,3,rank_save,431,4
Bristol Palin,11,3,rank_save,432,7
Bristol Palin,11,3,rank_save,433,7
Bristol Palin,11,3,rank_save,434,7
Bristol Palin,11,3,rank_save,435,6
Bristol Palin,11,3,rank_save,436,7
Bristol Palin,11,3,rank_save,437,6
Bristol Palin,11,3,rank_save,438,5
Bristol Palin,11,3,rank_save,439,6
Bristol Palin,11,3,rank_save,440,7
Bristol Palin,11,3,rank_save,441,4
Bristol Palin,11,3,rank_save,442,6
Bristol Palin,11,3,rank_save,443,9
Bristol Palin,11,3,rank_save,444,7
Bristol Palin,11,3,rank_save,445,6
Bristol Palin,11,3,rank_save,446,5
Bristol Palin,11,3,rank_save,447,7
Bristol Palin,11,3,rank_save,448,6
Bristol Palin,11,3,rank_save,449,5
Bristol Palin,11,3,rank_save,450,5
Bristol Palin,11,3,rank_save,451,7
Bristol Palin,11,3,rank_save,452,7
Bristol Palin,11,3,rank_save,453,7
Bristol Palin,11,3,rank_save,454,7
Bristol Palin,11,3,rank_save,455,6
Bristol Palin,11,3,rank_save,456,6
Bristol Palin,11,3,rank_save,457,6
Bristol Palin,11,3,rank_save,458,6
Bristol Palin,11,3,rank_save,459,6
Bristol Palin,11,3,rank_save,460,7
Bristol Palin,11,3,rank_save,461,6
Bristol Palin,11,3,rank_save,462,7
Bristol Palin,11,3,rank_save,463,6
Bristol Palin,11,3,rank_save,464,6
Bristol Palin,11,3,rank_save,465,7
Bristol Palin,11,3,rank_save,466,6
Bristol Palin,11,3,rank_save,467,7
Bristol Palin,11,3,rank_save,468,6
Bristol Palin,11,3,rank_save,469,6
Bristol Palin,11,3,rank_save,470,5
Bristol Palin,11,3,rank_save,471,6
Bristol Palin,11,3,rank_save,472,6
Bristol Palin,11,3,rank_save,473,7
Bristol Palin,11,3,rank_save,474,8
Bristol Palin,11,3,rank_save,475,6
Bristol Palin,11,3,rank_save,476,7
Bristol Palin,11,3,rank_save,477,6
Bristol Palin,11,3,rank_save,478,7
Bristol Palin,11,3,rank_save,479,5
Bristol Palin,11,3,rank_save,480,6
Bristol Palin,11,3,rank_save,481,6
Bristol Palin,11,3,rank_save,482,6
Bristol Palin,11,3,rank_save,483,4
Bristol Palin,11,3,rank_save,484,5
Bristol Palin,11,3,rank_save,485,6
Bristol Palin,11,3,rank_save,486,9
Bristol Palin,11,3,rank_save,487,6
Bristol Palin,11,3,rank_save,488,6
Bristol Palin,11,3,rank_save,489,6
Bristol Palin,11,3,rank_save,490,7
Bristol Palin,11,3,rank_save,491,6
Bristol Palin,11,3,rank_save,492,6
Bristol Palin,11,3,rank_save,493,6
Bristol Palin,11,3,rank_save,494,4
Bristol Palin,11,3,rank_save,495,4
Bristol Palin,11,3,rank_save,496,6
Bristol Palin,11,3,rank_save,497,4
Bristol Palin,11,3,rank_save,498,5
Bristol Palin,11,3,rank_save,499,6
Jerry Rice,2,2,percent,0,3
Jerry Rice,2,2,percent,1,5
Jerry Rice,2,2,percent,2,5
Jerry Rice,2,2,percent,3,5
Jerry Rice,2,2,percent,4,6
Jerry Rice,2,2,percent,5,5
Jerry Rice,2,2,percent,6,5
Jerry Rice,2,2,percent,7,5
Jerry Rice,2,2,percent,8,5
Jerry Rice,2,2,percent,9,4
Jerry Rice,2,2,percent,10,5
Jerry Rice,2,2,percent,11,4
Jerry Rice,2,2,percent,12,6
Jerry Rice,2,2,percent,13,6
Jerry Rice,2,2,percent,14,5
Jerry Rice,2,2,percent,15,6
Jerry Rice,2,2,percent,16,6
Jerry Rice,2,2,percent,17,5
Jerry Rice,2,2,percent,18,6
Jerry Rice,2,2,percent,19,5
Jerry Rice,2,2,percent,20,6
Jerry Rice,2,2,percent,21,6
Jerry Rice,2,2,percent,22,5
Jerry Rice,2,2,percent,23,4
Jerry Rice,2,2,percent,24,5
Jerry Rice,2,2,percent,25,5
Jerry Rice,2,2,percent,26,6
Jerry Rice,2,2,percent,27,6
Jerry Rice,2,2,percent,28,3
Jerry Rice,2,2,percent,29,5
Jerry Rice,2,2,percent,30,5
Jerry Rice,2,2,percent,31,5
Jerry Rice,2,2,percent,32,4
Jerry Rice,2,2,percent,33,5
Jerry Rice,2,2,percent,34,6
Jerry Rice,2,2,percent,35,5
Jerry Rice,2,2,percent,36,5
Jerry Rice,2,2,percent,37,5
Jerry Rice,2,2,percent,38,5
Jerry Rice,2,2,percent,39,7
Jerry Rice,2,2,percent,40,6
Jerry Rice,2,2,percent,41,5
Jerry Rice,2,2,percent,42,5
Jerry Rice,2,2,percent,43,5
Jerry Rice,2,2,percent,44,5
Jerry Rice,2,2,percent,45,3
Jerry Rice,2,2,percent,46,5
Jerry Rice,2,2,percent,47,5
Jerry Rice,2,2,percent,48,4
Jerry Rice,2,2,percent,49,5
Jerry Rice,2,2,percent,50,6
Jerry Rice,2,2,percent,51,5
Jerry Rice,2,2,percent,52,4
Jerry Rice,2,2,percent,53,5
Jerry Rice,2,2,percent,54,7
Jerry Rice,2,2,percent,55,5
Jerry Rice,2,2,percent,56,5
Jerry Rice,2,2,percent,57,5
Jerry Rice,2,2,percent,58,5
Jerry Rice,2,2,percent,59,5
Jerry Rice,2,2,percent,60,5
Jerry Rice,2,2,percent,61,5
Jerry Rice,2,2,percent,62,5
Jerry Rice,2,2,percent,63,5
Jerry Rice,2,2,percent,64,4
Jerry Rice,2,2,percent,65,6
Jerry Rice,2,2,percent,66,5
Jerry Rice,2,2,percent,67,5
Jerry Rice,2,2,percent,68,3
Jerry Rice,2,2,percent,69,5
Jerry Rice,2,2,percent,70,5
Jerry Rice,2,2,percent,71,3
Jerry Rice,2,2,percent,72,5
Jerry Rice,2,2,percent,73,5
Jerry Rice,2,2,percent,74,5
Jerry Rice,2,2,percent,75,5
Jerry Rice,2,2,percent,76,5
Jerry Rice,2,2,percent,77,5
Jerry Rice,2,2,percent,78,6
Jerry Rice,2,2,percent,79,4
Jerry Rice,2,2,percent,80,5
Jerry Rice,2,2,percent,81,4
Jerry Rice,2,2,percent,82,6
Jerry Rice,2,2,percent,83,6
Jerry Rice,2,2,percent,84,5
Jerry Rice,2,2,percent,85,5
Jerry Rice,2,2,percent,86,6
Jerry Rice,2,2,percent,87,5
Jerry Rice,2,2,percent,88,5
Jerry Rice,2,2,percent,89,5
Jerry Rice,2,2,percent,90,4
Jerry Rice,2,2,percent,91,6
Jerry Rice,2,2,percent,92,6
Jerry Rice,2,2,percent,93,5
Jerry Rice,2,2,percent,94,5
Jerry Rice,2,2,percent,95,5
Jerry Rice,2,2,percent,96,5
Jerry Rice,2,2,percent,97,6
Jerry Rice,2,2,percent,98,6
Jerry Rice,2,2,percent,99,6
Jerry Rice,2,2,percent_save,0,6
Jerry Rice,2,2,percent_save,1,7
Jerry Rice,2,2,percent_save,2,7
Jerry Rice,2,2,percent_save,3,7
Jerry Rice,2,2,percent_save,4,7
Jerry Rice,2,2,percent_save,5,9
Jerry Rice,2,2,percent_save,6,7
Jerry Rice,2,2,percent_save,7,7
Jerry Rice,2,2,percent_save,8,8
Jerry Rice,2,2,percent_save,9,7
Jerry Rice,2,2,percent_save,10,7
Jerry Rice,2,2,percent_save,11,6
Jerry Rice,2,2,percent_save,12,5
Jerry Rice,2,2,percent_save,13,8
Jerry Rice,2,2,percent_save,14,8
Jerry Rice,2,2,percent_save,15,7
Jerry Rice,2,2,percent_save,16,7
Jerry Rice,2,2,percent_save,17,7
Jerry Rice,2,2,percent_save,18,6
Jerry Rice,2,2,percent_save,19,7
Jerry Rice,2,2,percent_save,20,7
Jerry Rice,2,2,percent_save,21,7
Jerry Rice,2,2,percent_save,22,7
Jerry Rice,2,2,percent_save,23,7
Jerry Rice,2,2,percent_save,24,8
Jerry Rice,2,2,percent_save,25,7
Jerry Rice,2,2,percent_save,26,7
Jerry Rice,2,2,percent_save,27,7
Jerry Rice,2,2,percent_save,28,7
Jerry Rice,2,2,percent_save,29,7
Jerry Rice,2,2,percent_save,30,7
Jerry Rice,2,2,percent_save,31,7
Jerry Rice,2,2,percent_save,32,5
Jerry Rice,2,2,percent_save,33,6
Jerry Rice,2,2,percent_save,34,5
Jerry Rice,2,2,percent_save,35,5
Jerry Rice,2,2,percent_save,36,8
Jerry Rice,2,2,percent_save,37,7
Jerry Rice,2,2,percent_save,38,7
Jerry Rice,2,2,percent_save,39,6
Jerry Rice,2,2,percent_save,40,7
Jerry Rice,2,2,percent_save,41,7
Jerry Rice,2,2,percent_save,42,7
Jerry Rice,2,2,percent_save,43,7
Jerry Rice,2,2,percent_save,44,7
Jerry Rice,2,2,percent_save,45,7
Jerry Rice,2,2,percent_save,46,7
Jerry Rice,2,2,percent_save,47,5
Jerry Rice,2,2,percent_save,48,7
Jerry Rice,2,2,percent_save,49,7
Jerry Rice,2,2,percent_save,50,7
Jerry Rice,2,2,percent_save,51,8
Jerry Rice,2,2,percent_save,52,7
Jerry Rice,2,2,percent_save,53,6
Jerry Rice,2,2,percent_save,54,6
Jerry Rice,2,2,percent_save,55,7
Jerry Rice,2,2,percent_save,56,5
Jerry Rice,2,2,percent_save,57,7
Jerry Rice,2,2,percent_save,58,8
Jerry Rice,2,2,percent_save,59,7
Jerry Rice,2,2,percent_save,60,7
Jerry Rice,2,2,percent_save,61,7
Jerry Rice,2,2,percent_save,62,7
Jerry Rice,2,2,percent_save,63,7
Jerry Rice,2,2,percent_save,64,8
Jerry Rice,2,2,percent_save,65,7
Jerry Rice,2,2,percent_save,66,8
Jerry Rice,2,2,percent_save,67,8
Jerry Rice,2,2,percent_save,68,7
Jerry Rice,2,2,percent_save,69,6
Jerry Rice,2,2,percent_save,70,6
Jerry Rice,2,2,percent_save,71,5
Jerry Rice,2,2,percent_save,72,6
Jerry Rice,2,2,percent_save,73,7
Jerry Rice,2,2,percent_save,74,6
Jerry Rice,2,2,percent_save,75,7
Jerry Rice,2,2,percent_save,76,8
Jerry Rice,2,2,percent_save,77,5
Jerry Rice,2,2,percent_save,78,8
Jerry Rice,2,2,percent_save,79,7
Jerry Rice,2,2,percent_save,80,6
Jerry Rice,2,2,percent_save,81,7
Jerry Rice,2,2,percent_save,82,7
Jerry Rice,2,2,percent_save,83,8
Jerry Rice,2,2,percent_save,84,7
Jerry Rice,2,2,percent_save,85,8
Jerry Rice,2,2,percent_save,86,7
Jerry Rice,2,2,percent_save,87,7
Jerry Rice,2,2,percent_save,88,7
Jerry Rice,2,2,percent_save,89,8
Jerry Rice,2,2,percent_save,90,9
Jerry Rice,2,2,percent_save,91,7
Jerry Rice,2,2,percent_save,92,7
Jerry Rice,2,2,percent_save,93,8
Jerry Rice,2,2,percent_save,94,7
Jerry Rice,2,2,percent_save,95,8
Jerry Rice,2,2,percent_save,96,8
Jerry Rice,2,2,percent_save,97,7
Jerry Rice,2,2,percent_save,98,7
Jerry Rice,2,2,percent_save,99,7
Jerry Rice,2,2,rank,0,2
Jerry Rice,2,2,rank,1,3
Jerry Rice,2,2,rank,2,3
Jerry Rice,2,2,rank,3,2
Jerry Rice,2,2,rank,4,2
Jerry Rice,2,2,rank,5,2
Jerry Rice,2,2,rank,6,1
Jerry Rice,2,2,rank,7,3
Jerry Rice,2,2,rank,8,2
Jerry Rice,2,2,rank,9,2
Jerry Rice,2,2,rank,10,1
Jerry Rice,2,2,rank,11,3
Jerry Rice,2,2,rank,12,3
Jerry Rice,2,2,rank,13,2
Jerry Rice,2,2,rank,14,2
Jerry Rice,2,2,rank,15,2
Jerry Rice,2,2,rank,16,2
Jerry Rice,2,2,rank,17,2
Jerry Rice,2,2,rank,18,2
Jerry Rice,2,2,rank,19,2
Jerry Rice,2,2,rank,20,2
Jerry Rice,2,2,rank,21,2
Jerry Rice,2,2,rank,22,2
Jerry Rice,2,2,rank,23,2
Jerry Rice,2,2,rank,24,2
Jerry Rice,2,2,rank,25,3
Jerry Rice,2,2,rank,26,2
Jerry Rice,2,2,rank,27,2
Jerry Rice,2,2,rank,28,2
Jerry Rice,2,2,rank,29,1
Jerry Rice,2,2,rank,30,2
Jerry Rice,2,2,rank,31,2
Jerry Rice,2,2,rank,32,1
Jerry Rice,2,2,rank,33,3
Jerry Rice,2,2,rank,34,3
Jerry Rice,2,2,rank,35,3
Jerry Rice,2,2,rank,36,2
Jerry Rice,2,2,rank,37,1
Jerry Rice,2,2,rank,38,2
Jerry Rice,2,2,rank,39,2
Jerry Rice,2,2,rank,40,2
Jerry Rice,2,2,rank,41,2
Jerry Rice,2,2,rank,42,1
Jerry Rice,2,2,rank,43,3
Jerry Rice,2,2,rank,44,2
Jerry Rice,2,2,rank,45,2
Jerry Rice,2,2,rank,46,2
Jerry Rice,2,2,rank,47,2
Jerry Rice,2,2,rank,48,2
Jerry Rice,2,2,rank,49,2
Jerry Rice,2,2,rank,50,3
Jerry Rice,2,2,rank,51,3
Jerry Rice,2,2,rank,52,3
Jerry Rice,2,2,rank,53,3
Jerry Rice,2,2,rank,54,2
Jerry Rice,2,2,rank,55,3
Jerry Rice,2,2,rank,56,1
Jerry Rice,2,2,rank,57,2
Jerry Rice,2,2,rank,58,1
Jerry Rice,2,2,rank,59,2
Jerry Rice,2,2,rank,60,2
Jerry Rice,2,2,rank,61,2
Jerry Rice,2,2,rank,62,3
Jerry Rice,2,2,rank,63,2
Jerry Rice,2,2,rank,64,2
Jerry Rice,2,2,rank,65,2
Jerry Rice,2,2,rank,66,2
Jerry Rice,2,2,rank,67,3
Jerry Rice,2,2,rank,68,1
Jerry Rice,2,2,rank,69,4
Jerry Rice,2,2,rank,70,3
Jerry Rice,2,2,rank,71,2
Jerry Rice,2,2,rank,72,1
Jerry Rice,2,2,rank,73,3
Jerry Rice,2,2,rank,74,2
Jerry Rice,2,2,rank,75,3
Jerry Rice,2,2,rank,76,3
Jerry Rice,2,2,rank,77,1
Jerry Rice,2,2,rank,78,2
Jerry Rice,2,2,rank,79,1
Jerry Rice,2,2,rank,80,3
Jerry Rice,2,2,rank,81,2
Jerry Rice,2,2,rank,82,2
Jerry Rice,2,2,rank,83,1
Jerry Rice,2,2,rank,84,2
Jerry Rice,2,2,rank,85,2
Jerry Rice,2,2,rank,86,3
Jerry Rice,2,2,rank,87,2
Jerry Rice,2,2,rank,88,3
Jerry Rice,2,2,rank,89,2
Jerry Rice,2,2,rank,90,1
Jerry Rice,2,2,rank,91,2
Jerry Rice,2,2,rank,92,3
Jerry Rice,2,2,rank,93,2
Jerry Rice,2,2,rank,94,3
Jerry Rice,2,2,rank,95,2
Jerry Rice,2,2,rank,96,2
Jerry Rice,2,2,rank,97,2
Jerry Rice,2,2,rank,98,1
Jerry Rice,2,2,rank,99,1
Jerry Rice,2,2,rank_save,0,6
Jerry Rice,2,2,rank_save,1,5
Jerry Rice,2,2,rank_save,2,5
Jerry Rice,2,2,rank_save,3,7
Jerry Rice,2,2,rank_save,4,6
Jerry Rice,2,2,rank_save,5,4
Jerry Rice,2,2,rank_save,6,5
Jerry Rice,2,2,rank_save,7,6
Jerry Rice,2,2,rank_save,8,4
Jerry Rice,2,2,rank_save,9,5
Jerry Rice,2,2,rank_save,10,6
Jerry Rice,2,2,rank_save,11,6
Jerry Rice,2,2,rank_save,12,6
Jerry Rice,2,2,rank_save,13,6
Jerry Rice,2,2,rank_save,14,6
Jerry Rice,2,2,rank_save,15,6
Jerry Rice,2,2,rank_save,16,6
Jerry Rice,2,2,rank_save,17,6
Jerry Rice,2,2,rank_save,18,6
Jerry Rice,2,2,rank_save,19,7
Jerry Rice,2,2,rank_save,20,6
Jerry Rice,2,2,rank_save,21,6
Jerry Rice,2,2,rank_save,22,5
Jerry Rice,2,2,rank_save,23,6
Jerry Rice,2,2,rank_save,24,6
Jerry Rice,2,2,rank_save,25,6
Jerry Rice,2,2,rank_save,26,8
Jerry Rice,2,2,rank_save,27,6
Jerry Rice,2,2,rank_save,28,7
Jerry Rice,2,2,rank_save,29,6
Jerry Rice,2,2,rank_save,30,7
Jerry Rice,2,2,rank_save,31,6
Jerry Rice,2,2,rank_save,32,6
Jerry Rice,2,2,rank_save,33,6
Jerry Rice,2,2,rank_save,34,6
Jerry Rice,2,2,rank_save,35,6
Jerry Rice,2,2,rank_save,36,6
Jerry Rice,2,2,rank_save,37,4
Jerry Rice,2,2,rank_save,38,6
Jerry Rice,2,2,rank_save,39,6
Jerry Rice,2,2,rank_save,40,7
Jerry Rice,2,2,rank_save,41,7
Jerry Rice,2,2,rank_save,42,7
Jerry Rice,2,2,rank_save,43,6
Jerry Rice,2,2,rank_save,44,4
Jerry Rice,2,2,rank_save,45,7
Jerry Rice,2,2,rank_save,46,6
Jerry Rice,2,2,rank_save,47,7
Jerry Rice,2,2,rank_save,48,7
Jerry Rice,2,2,rank_save,49,7
Jerry Rice,2,2,rank_save,50,6
Jerry Rice,2,2,rank_save,51,6
Jerry Rice,2,2,rank_save,52,7
Jerry Rice,2,2,rank_save,53,6
Jerry Rice,2,2,rank_save,54,5
Jerry Rice,2,2,rank_save,55,6
Jerry Rice,2,2,rank_save,56,7
Jerry Rice,2,2,rank_save,57,6
Jerry Rice,2,2,rank_save,58,6
Jerry Rice,2,2,rank_save,59,5
Jerry Rice,2,2,rank_save,60,6
Jerry Rice,2,2,rank_save,61,8
Jerry Rice,2,2,rank_save,62,5
Jerry Rice,2,2,rank_save,63,6
Jerry Rice,2,2,rank_save,64,7
Jerry Rice,2,2,rank_save,65,6
Jerry Rice,2,2,rank_save,66,6
Jerry Rice,2,2,rank_save,67,6
Jerry Rice,2,2,rank_save,68,6
Jerry Rice,2,2,rank_save,69,6
Jerry Rice,2,2,rank_save,70,7
Jerry Rice,2,2,rank_save,71,7
Jerry Rice,2,2,rank_save,72,7
Jerry Rice,2,2,rank_save,73,7
Jerry Rice,2,2,rank_save,74,6
Jerry Rice,2,2,rank_save,75,6
Jerry Rice,2,2,rank_save,76,7
Jerry Rice,2,2,rank_save,77,6
Jerry Rice,2,2,rank_save,78,6
Jerry Rice,2,2,rank_save,79,7
Jerry Rice,2,2,rank_save,80,7
Jerry Rice,2,2,rank_save,81,6
Jerry Rice,2,2,rank_save,82,6
Jerry Rice,2,2,rank_save,83,5
Jerry Rice,2,2,rank_save,84,6
Jerry Rice,2,2,rank_save,85,4
Jerry Rice,2,2,rank_save,86,6
Jerry Rice,2,2,rank_save,87,6
Jerry Rice,2,2,rank_save,88,6
Jerry Rice,2,2,rank_save,89,6
Jerry Rice,2,2,rank_save,90,4
Jerry Rice,2,2,rank_save,91,4
Jerry Rice,2,2,rank_save,92,7
Jerry Rice,2,2,rank_save,93,6
Jerry Rice,2,2,rank_save,94,5
Jerry Rice,2,2,rank_save,95,6
Jerry Rice,2,2,rank_save,96,6
Jerry Rice,2,2,rank_save,97,6
Jerry Rice,2,2,rank_save,98,6
Jerry Rice,2,2,rank_save,99,5
